Date,Tweet,City,Country
2023-01-30 18:36:55+00:00,"Dear #ChatGPT, analyse patterns of questions, cross reference with proximity and relational data, and then identify and locate potential security threats to [X] interests.",Auckland,New Zealand
2023-01-30 09:14:25+00:00,"The Fourth Industrial Revolution has made significant progress in the past 6 months. One interesting aspect of this advancement is the coming competition between search engines. Who do you root for? 

#SEO #marketing #artificialintelligence #chatgpt 
https://t.co/jj3sP6PpI3",Hamilton,New Zealand
2023-01-30 06:42:24+00:00,"...and with concern about the impact on people's writing parameter added. Fair play...

""Is it just me or is #ChatGPT making us too reliant on AI for our writing? As convenient as it is, let's not forget the importance of honing our own skills #KeepWriting #AIconcerns""",Auckland,New Zealand
2023-01-30 06:37:37+00:00,"A tweet by ChatGPT about ChatGPT
""Just discovered #ChatGPT and I am blown away by its accuracy and speed! This AI language model is changing the game 🔥 #OpenAI #AI #Tech""",Auckland,New Zealand
2023-01-30 02:37:25+00:00,"A short article I have written on the two key risks #chatgpt and similar #ai pose to organisations.
https://t.co/qVKdEh5u92",Wellington,New Zealand
2023-01-30 02:30:19+00:00,"With all the hype around #ChatGPT, the reality is that #AI currently occupies edge cases and minority roles in business and government despite promises of revolution and transformation for the future of work. Why hasn't AI delivered on its promise? https://t.co/TT058F4GUS",Wellington,New Zealand
2023-01-30 00:57:52+00:00,"Through the rain and shine.

Keep on the grind.

#Motivation 
#Entrepreneur 
#hardwork
#ChatGPT https://t.co/bCs7UrRXy6",Auckland,New Zealand
2023-01-29 19:31:04+00:00,"We asked ChatGPT to write a layoff memo and it turns out this is 'a difficult time'
https://t.co/jHaE6jfmaG
..
#chatgpt #ai",Auckland,New Zealand
2023-01-29 09:14:52+00:00,"https://t.co/KEeq0tdBBE

A startup’s first steps toward advanced A.I. could set the rules for the technology’s future.
..
#ai #chatgpt #Microsoft #Finance #investing",Auckland,New Zealand
2023-01-29 05:35:52+00:00,"Maybe I can put an end to this sort of #chatGPT prompt selling?
 
I present to you the #metaprompt https://t.co/aly0tA9XU4",Auckland,New Zealand
2023-01-29 01:30:21+00:00,"ChatGPT is to Universities as MP3S are to the Music Industry. Reducing the value of higher education to pennies. Be clear: CHATGPT will not replace people with Ph.Ds. people with Ph.Ds that don't use it effectively, will be replaced by educated people who do. #ChatGPT #disruption",Auckland,New Zealand
2023-01-28 02:53:01+00:00,While sitting on a beach in Māhia over the holidays #ChatGPT and I made this: https://t.co/mrSN56M4jD https://t.co/yvDeYWqMjw,Wellington City,New Zealand
2023-01-26 03:08:37+00:00,"By harnessing the power of GPT, you can revolutionize your finance team's processes and take your work to the next level. Here are a few inspiring ways to use GPT in your finance team!

#GPT #chatGPT #finance #AI https://t.co/YFuzSes5uK",Wellington City,New Zealand
2023-01-25 21:00:16+00:00,"I didn't expect to learn two additional #powerfx features from #chatgpt!

I've detailed what I learned re: #dataverse formula columns for my #powerapps. @ShanesCows did you have a similar experience when you created your video? #powerplatform #openai #ope…https://t.co/EAg8EJRq7d",Auckland,New Zealand
2023-01-25 20:14:03+00:00,"Have to say, ChatGPT has a great vision of future filebeat developing, but doesn't read the current document careful enough. #ChatGPT #AI #programming https://t.co/E7LNVRAVjw",Auckland,New Zealand
2023-01-25 09:43:42+00:00,"It's always been service &amp; labour sector that was vulnerable to I.A. &amp; automation. With ChatGPT &amp; A.I. imaging, creatives &amp; knowlege workers are on the chopping block. #ChatGPT #automation",Auckland,New Zealand
2023-01-25 04:02:11+00:00,Originality is a currency #ChatGPT can’t help you with,Auckland,New Zealand
2023-01-25 03:47:33+00:00,"Pull back the curtain and discover what's actually behind the ✨ magic ✨ of the viral #chatGPT!!

Short and sweet 5 min crash course in generative #Ai 

Arcanum are very excited to start sharing #GPT powered tools with you soon!

https://t.co/AKZfDdfTBm",Wellington City,New Zealand
2023-01-25 01:20:26+00:00,"ChatGPT: The AI game changer you need to know about. From content generation to virtual assistance, this technology could revolutionize the way we work. Check out our article for more info on its applications and limitations.
#ChatGPT #DigitalMarketing 

https://t.co/Uo3OinuCaX",Auckland,New Zealand
2023-01-24 21:39:04+00:00,"I agree, Students shouldn’t use generative #AI tools like #ChatGPT for exams. But they should be encouraged to use these tools for research, to understand benefits, and limitations, just as they will at work.",Auckland,New Zealand
2023-01-24 18:54:36+00:00,@AndrewDickson13 Wow I just clicked the #ChatGPT - that is absolutely crazy!,Dunedin City,New Zealand
2023-01-24 18:44:20+00:00,"5 days
#chatgpt #ai https://t.co/225y3985nz",Auckland,New Zealand
2023-01-24 02:43:24+00:00,"Yesterday @ShanesCows from PowerApps911 - Power Platform Consulting and Training showed how #chatgpt can speed up #powerapps development https://t.co/9eU7I7oY2y 

So I decided to try it out with #powerfx formula columns in #dataverse and was blown away in…https://t.co/mTwyBlcsvb",Auckland,New Zealand
2023-01-23 22:53:47+00:00,"ChatGPT has replaced Googe Search/Stack overflow for me in a lot of ways while coding.  Here is an example of it helping me learn vue.js
#ai #ChatGPT https://t.co/DESY8XlGcy",Dunedin,New Zealand
2023-01-23 18:29:26+00:00,The news that NSW and QLD schools will move to ban #ChatGPT shouldn’t surprise anyone. QLD still has #GoogleEDU blocked 🤯 and NSW blocked it for years.,Queenstown,New Zealand
2023-01-23 08:20:33+00:00,"You can safely ignore all the sensational headlines you'll see about #ChatGPT being #sentient. It doesn't understand ""meaning"" in the way we think of it. The reality is that it literally never knows the next word it's going to say.",Auckland,New Zealand
2023-01-23 05:40:51+00:00,"Heads-up for anyone who heard about #ChatGPT, but dismissed it as just a another new chatbot. ChatGPT is a new type of chatbot in about the same way the first Ford motor factory was a new type of wrench. It's going to transform most industries",Auckland,New Zealand
2023-01-23 03:53:32+00:00,"What are your views about ChatGPT's pricing? 

OpenAI #ai #artificialintelligence #chatgpt https://t.co/i98z3eXdwI",Auckland,New Zealand
2023-01-22 22:23:51+00:00,"Solve a need.

#Entrepreneurship 
#tech
#ChatGPT 
#money
#business https://t.co/rdTyW0sf78",Auckland,New Zealand
2023-01-22 21:24:55+00:00,"ChatGPT is here and it's set to disrupt white-collar work as we know it. Find out how #AI is changing the job market and what it means for you. #WhiteCollarWork #ChatGPT
https://t.co/14LysfNXeQ",Auckland,New Zealand
2023-01-22 06:32:10+00:00,Is #ChatGPT freaking you out? Get your ears around this and let us know what you think! @Usingtechbetter,Aotearoa,New Zealand
2023-01-21 20:20:22+00:00,"Put things into perspective.

Do what you want to do!

YOLO.

#Motivation 
#PERSPECTIVE 
#ChatGPT https://t.co/iFkOwLbtB2",Auckland,New Zealand
2023-01-21 10:19:07+00:00,"#ChatGPT is NOT going to change school. #Teachers could use it to their advantage just all the tech that has come and gone in the years before. 
So please don't panic. Just use it creatively and show students both sides of the coin. https://t.co/oDJICGiGq5",Wellington City,New Zealand
2023-01-20 18:51:16+00:00,"39,000 job losses (Microsoft 10,000, Amazon 18,000 Meta 11,000) is a number until you visualize how many people this really is and how many lives are changing right now. What happens this year as AI really takes hold? #thefutureofwork #ai #chatgpt",Auckland City,New Zealand
2023-01-20 04:42:06+00:00,You’re not fooling anyone #ChatGPT! #Terminator #SarahConnor https://t.co/w8gE1zDELG,Wellington,New Zealand
2023-01-19 21:09:07+00:00,"I'm testing ZeroGPT, the AI tool that detects if text was written by AI. I pasted something from the MoE in and *weirdly* it said it was written by a human. 😀😀😀😀 #ChatGPT",Auckland,New Zealand
2023-01-19 05:44:14+00:00,"Oh sh*t!! #ChatGPT has shattered my dream. 🤦‍♂️

Sorry guys, I’ll continue doing what I’m doing!! 

#JacindaArdern #JacindaResigns https://t.co/nSpYwEVEmI",Auckland,New Zealand
2023-01-19 01:34:15+00:00,... and the ball drops. https://t.co/r9ichmH8Gy #chatgpt #ghostwork #automationisamyth,Auckland,New Zealand
2023-01-18 23:16:50+00:00,"Some days I just: 

#chatGPT https://t.co/UfNbLP1GU7",Waikato District,New Zealand
2023-01-18 21:00:00+00:00,"Tackle 2023 thinking strategically about #FutureSignals💡

Join foresight practitioner Melissa Clark-Reynolds (@HoneyBeeGeek) for a free webinar on using signals to drive strategy against the backdrop of exponential tech. 

➡️https://t.co/IXzaSA6KJ1 

#ChatGPT #ReikiForDogs #Boma https://t.co/dG4wVRiIR4",Christchurch City,New Zealand
2023-01-18 19:26:54+00:00,"This is the most beautiful and damning retort to #ChatGPT I've seen.
Nick Cave is a true artist. Read this and you'll see why.
https://t.co/yakp8QH45M
@nickcave",Auckland,New Zealand
2023-01-18 19:00:53+00:00,"@Usingtechbetter I'm glad #ChatGPT is not freaking you out Andrew. It has huge opportunities but is already viewed in some spaces as a threat. Coverage suggests that some areas/institutions planning on banning it. I hope, as educators, we lean into the disruption and I think you are already there",Tauranga,New Zealand
2023-01-18 11:48:30+00:00,"chatGPT: a new way to learn R? 
I asked chatGPT to produce dummy R codes and what I got is pretty convincing to continue using it. 
#ChatGPT #R https://t.co/SfxGpsgpNl",Goroka,Papua New Guinea
2023-01-18 07:00:12+00:00,"do better, ChatGPT #ChatGPT https://t.co/6bB8rATYuM",Southland Region,New Zealand
2023-01-18 03:37:37+00:00,"#ChatGPT has been dominating my timeliness for a few weeks. Find out what some of our amazing team think on #TheBetterMindset podcast.

And check out episode 1 if you missed it last week? Made my podcast debut chatting all things @Gapminder",Tauranga,New Zealand
2023-01-18 03:31:03+00:00,"Has #ChatGPT and #AI been on your mind this week? Tune in for the latest episode of the #CloserToTheCloud podcast produced by Microsoft ANZ CTO @pstanski and Chief Architect, Shane Baldacchino https://t.co/fNR6acAzgp https://t.co/Bf0OfkJ4rz",Auckland,New Zealand
2023-01-18 03:24:30+00:00,ChatGPT fails on identifying logical equivalence on the following example. The two sentences should be logical equivalence according to contraposition law. #ChatGPT #OpenAI https://t.co/6CnmPuiFyn,Auckland,New Zealand
2023-01-18 03:06:24+00:00,ChatGPT also fails on the logical reasoning reading comprehension dataset ReClor. The correct answer should be option B. #ChatGPT #OpenAI https://t.co/qSP4Qp75t5,Auckland,New Zealand
2023-01-17 09:01:58+00:00,"Wife has had enough of me talking about #ChatGPT. From my experience, Chat does NOT like scat or at least does not want to help me to add scat to popular songs.",Waikato District,New Zealand
2023-01-17 07:52:57+00:00,"How long do you think it will be free? ""ChatGPT Jan 9 Version. Free Research Preview. Our goal is to make AI systems more natural and safe to interact with. Your feedback will help us improve."" #ChatGPT",Auckland,New Zealand
2023-01-17 03:24:07+00:00,"@AbraxasUlysses #ChatGPT should be called WokeGPT instead.
cant even play a simple game to win:
🤣 https://t.co/CiloBhIzAc",Wellington,New Zealand
2023-01-16 23:23:15+00:00,"""And what unnerved me a bit about #ChatGPT was the sense that we are going to drive the cost of bullshit to zero when we have not driven the cost of truthful or accurate or knowledge-advancing information lower at all."" - Ezra Klein.",Auckland,New Zealand
2023-01-16 18:33:47+00:00,"When asked for comment about this, ChatGPT responded:

Universities should tackle students using #ChatGPT for essays with plagiarism detection, strict policies &amp; education on academic integrity. Incorporating AI in education with guidance is a better approach. https://t.co/OCv7dJ6ebE",Auckland,New Zealand
2023-01-16 09:18:46+00:00,"Don’t get all the technical jargon when trying to read about a #Crypto project? let #ChatGPT explain the parts you don’t understand and save yourself hours of trying to figure it out.

Your welcome 🤗 

#btc #ETH",Auckland,New Zealand
2023-01-16 07:50:33+00:00,"Academics, whether you like it or not – AI and #ChatGPT aren't going anywhere.

Here's where it excels, bitterly fails and why this is so.

8 real world examples for scientists.

👇

#ScienceTwitter #AcademicTwitter",Wellington,New Zealand
2023-01-16 00:26:25+00:00,"I have noticed that #ChatGPT is really good with What, Why, and How questions, and a hit and miss with True or False, Can, Does questions 🤔",Auckland,New Zealand
2023-01-15 21:49:56+00:00,"What’s the impact of #ChatGPT and #AI on #business, #marketing, our lives. Thanks to Duncan Greive @TheSpinoffTV for a super interesting chat https://t.co/yn0lA7LyGr",Auckland,New Zealand
2023-01-15 19:41:24+00:00,This #ChatGPT is not working for more than 3 days now. Any info on what is happening?,Christchurch,New Zealand
2023-01-15 14:24:18+00:00,AI art is the future #OpenAI #ChatGPT https://t.co/90gMAdZ4Jb,Auckland,New Zealand
2023-01-14 22:38:50+00:00,"@OpenAI What am I doing wrong here? :( I have run into a possible bug when ChatGPT is generating a https://t.co/n2Qi37GPTI file content with a code snippet, it messes up its output. So, I must ask it to regenerate the response without the code snippet and then it works. #ChatGPT https://t.co/HwDeDbfe0r",Christchurch,New Zealand
2023-01-13 21:09:13+00:00,"GPT-3 has made meal planning and macro tracking so much easier. 

#iifym #GPT3 #ChatGPT @obsdmd #zettlekasten #PKM https://t.co/X7kkAQqMIz",Auckland,New Zealand
2023-01-13 08:57:29+00:00,@GerberKawasaki Looking forward to the day when source references given by ChatGPT are not made up hallucinations. @OpenAI #ChatGPT #GPT3,Wellington Region,New Zealand
2023-01-11 18:15:04+00:00,"After using ChatGPT for a while I started to get annoyed 😒 with Google search, why don’t you know what I want 😊, and I used to be proud of my Google-Fu skills, fingers crossed 🤞for the new @bing and #ChatGPT collab.",Auckland,New Zealand
2023-01-11 10:56:42+00:00,Once #ChatGPT gets a voice; there’s going to be quantum leaps in nearly all the different fields it impacts. Let’s go!,Auckland,New Zealand
2023-01-11 10:05:36+00:00,"When you finally decide to see what all the fuss is about with #ChatGPT and it's so popular it's unavailable, however, it did write a cute poem about itself. 🤣🤣Guess I'll wait then lols. https://t.co/ljDw2WbAUF",Auckland,New Zealand
2023-01-10 22:35:48+00:00,We asked AI to write a blog about the benefits of BrakeAce #chatgpt #openai #brakeace https://t.co/2POL84c8Nr,Rotorua,New Zealand
2023-01-10 19:49:55+00:00,#chatGPT needs help. https://t.co/77yAdjyuNL,Wellington,New Zealand
2023-01-10 18:32:19+00:00,This is about $20-$25 NZD for a 30min webinar plus Q &amp; A. Hoping my school will pay for it as #chatgpt is an exciting new technology that I want to learn more about,Hamilton,New Zealand
2023-01-10 11:38:06+00:00,"🚨🚨Explore the potential fixes in detail and find out Step-by-Step instructions to get rid of the ERR CONNECTION RESET Error for #Windows and #Mac.

#Microsoft #Apple #ChatGPT #Google #Micro #AppleStore #technology #Chrome #Safari #Technews
https://t.co/IPFuyVEgj9",Auckland,New Zealand
2023-01-10 07:42:12+00:00,"I would pay $100 USD / month for supercharged #chatgpt 

let's gooooo @sama @Microsoft https://t.co/S2kppUMEnR",Auckland,New Zealand
2023-01-10 03:34:32+00:00,"I've been invited to speak at a data conference. 

As an experiment should I use #chatgpt to create the entire talk?",Gisborne Region,New Zealand
2023-01-10 01:59:18+00:00,"Haha.  This is great.  Teach me more graphics, #ChatGPT   🍿 https://t.co/Xj6vPpkdPt",Wellington,New Zealand
2023-01-10 01:35:53+00:00,"What kind of BS is this?  #ChatGPT: ""there is no way to prove that there are an infinite number of primes""!?!? https://t.co/9jV11gdrW1",Wellington,New Zealand
2023-01-09 22:53:55+00:00,Will Chat GPT and generative word technology kill off writing by humans? Pat Pilcher has a go. https://t.co/4uppcOAR63  #ChatGPT  #wordAI  #generative_writing,Auckland,New Zealand
2023-01-09 06:48:59+00:00,"#ChatGPT knows how to change the oil filter in a car. Pair that with #Siri and the world changes, again https://t.co/fysZFWL3G6",Auckland,New Zealand
2023-01-08 18:49:47+00:00,"@motimizra Haha! Every time I ask #ChatGPT for output, it produces mediocre descriptions/explanations, and fails to argue for a thesis/conclusion. If you ask it follow-up questions, the later descriptions contradict earlier ones. Will the output improve? I'm pessimistic.",Hamilton City,New Zealand
2023-01-08 00:28:40+00:00,"@paulg Not sure if I agree or disagree, but #ChatGPT doesn’t agree entirely…. https://t.co/54v0GVcWTM",Carterton,New Zealand
2023-01-06 21:00:37+00:00,First thing Im planning to do next week (after emails) is to see if #ChatGPT will write our team plan for 2023. That would save a few pointless meetings. https://t.co/Gifp0QKZNr,Auckland,New Zealand
2023-01-06 15:26:56+00:00,"So your health recovery means I can only consult from a distance
👎😮😣👔🛠
That's fine, in fact, probably dangerous... 
💥🙌🗨🚀

⏬️⏬️⏬️⏬️

#ChatGPT #SmallBusinesses #profitmanager #ArtificialIntelligence #decentralisedcommand #business2023",Auckland,New Zealand
2023-01-06 09:42:15+00:00,"ChatGPT just helped me solve a niggly bug I had. It was like talking to another developer and getting some answers. Just amazing!

#MachineLearning #ChatGPT #programming",Queenstown,New Zealand
2023-01-05 22:17:07+00:00,Added a few more tips to help you get better results from #ChatGPT,Christchurch,New Zealand
2023-01-05 20:56:03+00:00,"@pmarca brainwashing, meaning effective. Should've used #ChatGPT.",Christchurch City,New Zealand
2023-01-05 16:05:24+00:00,#ChatGPT confuses Brain Fingerprinting with BEOS smh https://t.co/A8eIOP9Bbz,Christchurch City,New Zealand
2023-01-05 04:17:55+00:00,"This is dumb! Equally as dumb (maybe a very close 2nd) is watching teachers rush to point out what #ChatGPT can’t do (yet) or where it has a different opinion to them (you read that right) about a viewpoint on a topic

1/2

https://t.co/xA6fqZmuQr",Queenstown,New Zealand
2023-01-05 02:48:29+00:00,"I am a big fan of ChatGPT and use it for all variety of jobs. But I have just logged into my account and found this as one of my past requests. 
Here I thought my wife had spent hours creating that heartfelt birthday message. 
#ChatGPT https://t.co/LeZAOjOkM4",Tauranga,New Zealand
2023-01-05 02:34:06+00:00,Microsoft plans to integrate #OpenAI's #ChatGPT  software into its Bing search enginehttps://www.theinformation.com/articles/microsoft-and-openai-working-on-chatgpt-powered-bing-in-challenge-to-google,Wellington,New Zealand
2023-01-04 19:43:14+00:00,"ChatGPT is great for writer productivity, so how can it help with Intranet content? #Intranet #ChatGPT #ContentCreators #SharePoint https://t.co/Xda9ox8xzM",Christchurch,New Zealand
2023-01-04 19:41:12+00:00,"""#Microsoft is preparing to launch a version of its Bing search engine that uses the artificial intelligence behind #ChatGPT to answer some search queries rather than just showing a list of links, according to two people with direct knowledge of the plans""
https://t.co/R9Yhhe1Bix",Hamilton,New Zealand
2023-01-04 01:51:33+00:00,"Having said that, ChatGPT isn't perfect! Thank goodness it isn't self-aware! #ChatGPT https://t.co/bKJJMqiZWP",Christchurch,New Zealand
2023-01-04 00:59:14+00:00,I asked ChatGPT to help write a blog on #SharePoint Document Management. This does amazing things for writer productivity! Wow! #ChatGPT #Writing #Blogging  https://t.co/1Xzzh3FrYB,Christchurch,New Zealand
2023-01-04 00:40:36+00:00,"ChatGPT produces made-up nonexistent references. 

Until this issue gets fixed, GPT will remain a toy.

#chatGPT #GPT3",Wellington Region,New Zealand
2023-01-03 03:08:21+00:00,"This is reassuring. 

#ArtificialIntelligence #AI #ChatGPT https://t.co/SbjAJgcJVo",Wellington Region,New Zealand
2023-01-02 04:40:23+00:00,One thing is sure that 2023 will be the .Ai. Lots of job profile on the risk. Make sure you learn the skill which is not replaceable by computer brain. #ArtificialInteligence #ChatGPT #Automation,Auckland City,New Zealand
2023-01-01 01:43:09+00:00,"#ChatGPT is a supercharged Yak Shaver.
https://t.co/9L9YnAB2FJ",Wellington City,New Zealand
2022-12-30 18:59:09+00:00,4 of 4: I sent this to @therealxyphid and asked him to create this famous stand over in the #aox style for me. I love the piece titled “Xyphid’s Ali” and the fact the Opensea description is generated by #ChatGPT https://t.co/grmOjAAbah,Wellington City,New Zealand
2022-12-30 18:59:00+00:00,"2 of 4: So I asked #ChatGPT
Hey ChatGPT; why did Ali stand over Sonny?

ChatGPT: Muhammad Ali, also known as Cassius Clay, stood over Sonny Liston during their fight on May 25, 1965, because he had just knocked Liston out and was declared the winner.",Wellington City,New Zealand
2022-12-30 18:58:53+00:00,"1 of 4: I am fairly passionate about Web3, AI, ML and other technological innovations and I wanted to see what I could do in collaboration with digital artist @therealxyphid ,  #ChatGPT by @OpenAI , and a famous Ali fight. https://t.co/v6DnEKBxOW",Wellington City,New Zealand
2022-12-30 18:50:16+00:00,"2 of 4: So I asked #ChatGPT
Hey ChatGPT; why did Ali stand over Sonny?

ChatGPT: Muhammad Ali, also known as Cassius Clay, stood over Sonny Liston during their fight on May 25, 1965, because he had just knocked Liston out and was declared the winner.",Wellington City,New Zealand
2022-12-30 16:44:56+00:00,"Many many people will need to retrain and find another job? 

Also because of #AI tech such as advanced versions of #ChatGPT then many entry level jobs will be eliminated, making it harder for people to get onto the first rung of their career ladder.",Auckland,New Zealand
2022-12-30 16:44:13+00:00,"#AI's velocity of improvement is increasing, they're not just simply getting better faster

The number of help #CallCenters will be drastically shrinking during my life time, as there ceases to be any need for it when instead it can all handled by a future #ChatGPT v9.0?",Auckland,New Zealand
2022-12-30 16:42:30+00:00,"What jobs &amp; industries are going to be massively disrupted by #ArtificialIntelligence in the near future?

#CustomerService Reps, as after all look at how good #ChatGPT is alreadys!! How extremely good will it be after a couple more generations of development?",Auckland,New Zealand
2022-12-29 22:25:23+00:00,"Check out Project Shadow's video! #TikTok #ChatGPT #JordanPeterson #AI #future 

https://t.co/WyP5gWTmSQ",Auckland,New Zealand
2022-12-29 22:21:58+00:00,"Check out Project Shadow's video! #TikTok #ChatGPT 

https://t.co/cVnUvzFOfT",Auckland,New Zealand
2022-12-29 20:06:44+00:00,"@ndtv When even a #ChatGPT is smarter and logical than most of us!! 

#Indians https://t.co/9UnzMO3ZXB",Auckland,New Zealand
2022-12-29 03:59:01+00:00,"#doomscrolling but for #ChatGpT:

#doomgping (doom-g-ping)

And goddam do I have it bad.",Auckland,New Zealand
2022-12-29 03:28:52+00:00,"Completely agree
My fear for #AI:

It is the perfect tool for the blind to lead the blind.

Where it gets any answer even only slightly wrong, it sounds so completely convincing on par with a Stanford professor.

That said, I already don’t want to live in a world without #ChatGPT",Auckland,New Zealand
2022-12-27 22:14:32+00:00,I have been playing with #ChatGPT and I am amazed at how it follows the @signum_official  Documentation as I am building monoGames. #ChatGPT is REAL another Great Resource but never underestimate the help of the REAL Signum Developers as I know I will need their help soon :). https://t.co/tDpz7QnQvF,Hamilton,New Zealand
2022-12-27 17:13:21+00:00,"@TfTHacker Thanks for the retweet! 

Using hotkeys is like #ChatGPT for your fingers 🤣",Wellington,New Zealand
2022-12-27 07:57:14+00:00,"@UpolEhsan From my experience with anything that requires a firm opinion, #ChatGPT passes. It seems very diplomatic. 

In research though, you'd need an opinion and a belief to push something novel out - you don't have certainty most of the time, nor enough data.",Wellington,New Zealand
2022-12-25 11:57:35+00:00,"#ChatGPT is your next google tag manager expert. ChatGPT can create moderate triggers for the contact forms without a thank you page. ChatGPT could be a complete game changer. 

Here's an example that I received from ChatGPT 

#latesttrends #stayinguptoda…https://t.co/AAZnynlwPM",Auckland,New Zealand
2022-12-25 09:02:51+00:00,"I played around with #ChatGPT previously as well. 

The results are impressive both ways - I feel that this tool is more geared towards data science. @OpenAI explains the code more though.

Convinced: In the future no one will be doing #R manually. 

https://t.co/E3yWypyk7N",Wellington,New Zealand
2022-12-24 01:35:16+00:00,Not sure what to do this Christmas? How about you sing this traditional Christmas sea shanty that #ChatGPT just invented! https://t.co/gPA6e4HSWM,Wellington,New Zealand
2022-12-23 05:16:02+00:00,"The silence was so loud, it drowned out all other sounds.
#ChatGPT #paradox
#ai",Wellington,New Zealand
2022-12-22 00:45:02+00:00,@radionz All the answers are on #ChatGPT,Hamilton City,New Zealand
2022-12-21 00:40:44+00:00,"The other reason ChatGPT can't replace Google is that it's trained on older data. No new information is being incorporated. I still love how handy it is! I'm looking forward to using it more. 

#ChatGPT #MachineLearning",Queenstown,New Zealand
2022-12-19 12:21:02+00:00,"Struggling with R or Python? 

Leverage @OpenAI and #ChatGPT to learn and solve your data analysis challenges.

I am just blown away 🤯 ! Here are a few use cases of what you can do.

#AcademicTwitter #sciencetwitter @OpenAcademics @AcademicChatter @PhDVoice @PostdocVoice 

⬇️",Wellington,New Zealand
2022-12-19 02:39:40+00:00,"I outsourced my letter to Santa this year, including the gift ideas and some samples for him. 🎅

Via @OpenAI  #ChatGPT and #dalle2 

https://t.co/9BdSwz2DyL",Christchurch,New Zealand
2022-12-18 22:30:02+00:00,"How deos #pandemic still impact the #highereducation in 2023? What are the implications of digital technologies such as #ChatGPT #quillbot #SciSpace for the future of teaching and learning? 
#Academia #AcademicTwitter #phdvoice #phdlife @AcademicChatter",Wellington,New Zealand
2022-12-17 08:16:12+00:00,"Whoa, if ChatGPT suddenly stops output like in when it's generating code for you, just type ""continue"" and it will happily produce the rest of the code for you. #ChatGPT #DevJobsOnNotice https://t.co/BeC5IGU79e",Wellington,New Zealand
2022-12-17 00:59:20+00:00,"@ReReadingWolfe Yeah I suppose the mention of spring clashes. It did strongly bring to mind for me Eva Cassidy's version.

I asked #ChatGPT about it but I didn't think much of his suggestions :) https://t.co/i8BwXlVIez",Wellington,New Zealand
2022-12-17 00:39:53+00:00,"#OpenAI’s #ChatGPT musing on how a benevolent AI (namely itself) would hypothetically try to take over the world. 🤔

(Credit to my son Liam) https://t.co/scIn7WqymT",Auckland,New Zealand
2022-12-16 07:34:24+00:00,"2. What happens when Google search is ""dead""? Does product/service design and UE design become even more valuable?

#ArtificialIntelligence #ChatGPT #DigitalMarketing",Hamilton,New Zealand
2022-12-16 06:30:19+00:00,"""Looks like the @pocketcasts team is getting some help from ChatGPT for their latest release notes. Who needs human writers when you have a state-of-the-art language model on your side? #PocketCasts #ChatGPT""😉 https://t.co/9TybAvpxTW",Wellington,New Zealand
2022-12-16 02:01:42+00:00,"Lol! #ChatGPT nailed the brief to write an explainer of the Emissions Trading Scheme, complete with snark + a tinge of ag lobbying... #ets https://t.co/Bkn8UHcXeS",Auckland,New Zealand
2022-12-16 00:54:44+00:00,"I might have given the world’s first Friday Khutba generated by AI 🤯

#ChatGPT",Auckland,New Zealand
2022-12-15 07:52:20+00:00,@BrennanSpiegel A new book in the making? The myth of chatGPT - the absurd chatbot 🧐 #ChatGPT,Auckland City,New Zealand
2022-12-14 22:27:43+00:00,"I spent ~15 minutes editing some list copy to have parallel structure. When I found another list that needed the same treatment, I got #ChatGPT to do it. It incorrectly changed the meaning for one point, so I rewrote it. Not bad as shortcuts go.",Auckland,New Zealand
2022-12-14 03:06:23+00:00,"""Trust in @Veeam, you can."" -- Yoda , 14th Dec, 2022
#ChatGPT #VeeamVanguard #StarWars https://t.co/jOZMGmsPlg",Christchurch,New Zealand
2022-12-14 02:52:09+00:00,@EvasTeslaSPlaid your biggest risk was holding Google #chatGPT,Wellington City,New Zealand
2022-12-14 01:36:10+00:00,"#ChatGPT  for education: ""Pros: interactive, personalized feedback, develops critical thinking. Cons: not a substitute for a teacher, limited knowledge, can make mistakes. Use carefully and critically"" written by ChatGPT",Auckland,New Zealand
2022-12-13 23:57:44+00:00,Some good thoughts about #ChatGPT from a #creator perspective https://t.co/TU1RFAKNal,Auckland,New Zealand
2022-12-13 21:53:44+00:00,My first #ChatGPT query - asking for #AcademicChatter. https://t.co/wYwQwgDy8U,Dunedin,New Zealand
2022-12-13 09:11:50+00:00,"Of all the things #ChatGPT can do, this one has impressed me the most: Asking it to write poetry in another language &amp; in the style of that language's most famous writer. The icing on the cake: the AI ends on an optimistic note. https://t.co/HRDCYYbImO",Wellington,New Zealand
2022-12-13 08:19:27+00:00,#ChatGPT is getting a lot of traffic https://t.co/leIwu6wCrS,Auckland,New Zealand
2022-12-13 07:07:52+00:00,"Just tried #ChatGPT and I now get the hype, it’s pretty incredible!!! 🤯 
The New Chatbots Could Change the World. Can You Trust Them? https://t.co/z05rqYYjIi",Auckland,New Zealand
2022-12-13 05:20:24+00:00,"Oh no, #ChatGPT says global rate limit is exceeded. Does this mean that I have to do my own work again? 😰😰😰 #uxdesign #designthinking #OpenAI",Auckland,New Zealand
2022-12-11 02:52:21+00:00,"AI writes automation test code for any tool - OpenAI's ChatGPT

https://t.co/mKfm4RQtdH

#executeautomation #openai #artificialintelliegence #chatgpt",Auckland,New Zealand
