Date,Tweet,City,Country
2023-02-07 21:15:02+00:00,"@GraphicMatt ...at this point, I think we have ample #TOPoli Council transcript data 💾 to create a highly-accurate #ChatGPT ""Stephen Holyday""-Bot 🤖 that could 100% attend Toronto City Council meetings, make his Suburban-Histrionics speeches - and ask for show-boating ""recorded NO votes""... https://t.co/A2ByEbWqrf",Toronto,Canada
2023-02-07 19:57:02+00:00,Bing may now become useful! #ChatGPT,Ontario,Canada
2023-02-07 19:45:40+00:00,"#ChatGPT; A shortlist of improvement suggestions from ethicist, Laura Miller, MA.

@bretkinsella @joncstine1 Open Voice Network Oita Coleman @MisterNova @jamespoulter Damn Good AI @GoModev @bmetrock Adam Cheyer Stanford Institute for Human-Centered Artifi…https://t.co/8EisfHEVCU",TORONTO,Canada
2023-02-07 19:29:55+00:00,"@bretkinsella posts eye-opening data on #ChatGPT adoption. Check out more of the story in his recent Synthedia email newsletter.

I wonder how the newly announced monthly fee-based subscriber level for #ChatGPT will be received and how it will affect usag…https://t.co/a3fQjj4QFu",TORONTO,Canada
2023-02-07 18:40:58+00:00,"Here's an interesting set of test examining #ChatGPT content moderation system and 'its' political leaning. 

The fact that its political leaning has changed from one version to the next should set off all kinds of alarm bells.  https://t.co/nsPvY4TNvR",Toronto,Canada
2023-02-07 18:26:53+00:00,"Microsoft is announcing the ""new #Bing"" with #ChatGPT. And Nilay Patel, at the @verge, writes on a chat: ""I know that when I'm looking for a gaming TV, I want a robot to read the Forbes Contributor Network for me."" Obviously, Bing will serve up a thoroughly pro-corporate ChatGPT!",Toronto,Canada
2023-02-07 17:53:58+00:00,This I would read 👇🏼 #BardAI #ChatGPT,Ottawa,Canada
2023-02-07 17:12:24+00:00,"#Google unveils #Bard, , its #ChatGPT rival, one day ahead of Microsoft’s expected AI debut. A Google #Chatbot which may eliminate the need for users to visit websites, could spell very bad news for publishers  https://t.co/PIDlIRaJt0",Toronto,Canada
2023-02-07 17:09:42+00:00,Shout-out for next week's @FOW_Expo - latest speakers and topics here - hope you can join us! https://t.co/o6VLRsaaXZ #FutureOfWork @ITEXPO @tmcnet #ITExpo #techsupershow #ccaas #ucaas #cctr #ucoms #ChatGPT #ai #collaboration #hybridwork https://t.co/YAKtbRhOMp,Toronto,Canada
2023-02-07 17:03:40+00:00,Google search interest in AI over the past 5 years. #ai #ChatGPT https://t.co/eydmeMx1l4,Toronto,Canada
2023-02-07 15:49:45+00:00,Google's #ChatGPT  rival is gonna get called Brad. That's certainly what I'll be calling it 😁 #BardAI #BradAI,Montreal,Canada
2023-02-07 15:21:40+00:00,"Even though #ChatGPT is using different tech, they're just redoing what Google was already doing over 10 years ago",Toronto,Canada
2023-02-07 15:16:34+00:00,"Can't wait to introduce #Bard to #ChatGPT and get them to debate each other.

An important next step on our #AI journey @google https://t.co/nqbLBpQ7Bk - @sundarpichai",Ottawa,Canada
2023-02-07 14:30:07+00:00,"I am looking forward to speaking about #ChatGPT and teaching in the legal academy at 10:30. #lawandtech @LawLakehead Join us&gt;&gt;Check out: ""ChatGPT, AI, and the Future of Teaching (A Panel)"" https://t.co/Dt1jk6NwE5",Ottawa,Canada
2023-02-07 14:18:53+00:00,Does #ChatGPT answers to questions seem superficial to anyone else?,Ontario,Canada
2023-02-07 13:56:22+00:00,#Datametrex's  Nexalogy is working towards launching AnalyticsGPT (Analytics Generative Pre-Trained Transformer) to the general public and SMEs (Small Medium Enterprises). #AI #MachineLearning  $DTMXF #ChatGPT,Quebec,Canada
2023-02-07 13:10:24+00:00,@Google has announced an experimental conversational #AI service called #Bard. The #ChatGPT competitor can answer users' queries and take part in conversations. It is now available to a group of trusted testers and will be released more widely in the coming weeks.,Toronto,Canada
2023-02-07 13:00:46+00:00,"Please stop calling AI to what is not.

-#ChatGPT is not intelligent

-Language models are not intelligent

-Image recognition is not intelligence

-Speech recognition is not intelligence

What they all are is applied stats and algorithms",Heredia,Costa Rica
2023-02-07 12:55:21+00:00,Google launched its own #AI tool for search #Bard to compete with Microsoft's expected unveiling of a version of Bing integrated with #ChatGPT https://t.co/lTJyUWgM4d,Ontario,Canada
2023-02-07 12:23:12+00:00,"Keeping up with the ... Google to release 'Bard', a new LaMDA-powered conversational GoogleAI service. #ChatGPT https://t.co/wDKnImkyDA",Toronto,Canada
2023-02-07 12:03:56+00:00,"Knowledge is power, and with ChatGPT being the new best thing, now is the time to learn about it! #chatgpt #financialadvisor https://t.co/9UVLBY2Vy8 https://t.co/7f9KTuRHOi",Toronto,Canada
2023-02-07 11:19:45+00:00,"'Amazingly, ChatGPT gets hired at L3 when interviewed for a coding position,' reads a Google document, but ChatGPT itself says it can't replicate human creativity and problem-solving skills. #google #creativity #coding #chatGPT #AI #interview https://t.co/hqYH6Ah2lU",ile Maurice - Montréal,Canada
2023-02-07 10:42:06+00:00,"@PrayagChhabra Of course it does.  All #ChatGPT is is a tool.  It helps you answer questions.  And, like all the tools before it, it is limited by its design.  The experts have shown us that there are limits to what it can do.

Use it to get better.",Toronto,Canada
2023-02-07 05:16:32+00:00,"#ChatGPT used 10,000 #Nvidia GPUs to train the model. Allegedly, it takes up to $30M to train it once. With fine-tuning and versions, many more times.

@OpenAI's ChatGPT reportedly costs $100k a day or $3M/mth to run in min spec.

It is not an accessible or democratic technology.",Toronto,Canada
2023-02-07 04:09:51+00:00,"Let’s be clear here. #ChatGPT is made for lazy writers who don’t want to put in the work. 

You’re not breaking any ground by toggling a few keywords into a semi-complicated program — we’ve all used Evie",Niagara Region,Canada
2023-02-07 01:50:09+00:00,"**naitural(.)com** is for SALE!

#AI #VR #AR #ArtificialIntelligence #data #machinelearning #datascience #deeplearning #robotics #analytics #META #ML #translation #dialogue #conversation #language #languages #naturallanguage #NLP #chatgpt #openai #bard #google #microsoft #chatbot https://t.co/dijPsjSfaM",Montréal,Canada
2023-02-07 01:41:45+00:00,"Google launches ChatGPT rival called Bard
#ChatGPT #Bard #futureofAI
https://t.co/233p3owcDj https://t.co/ChX0NNHrsY",Toronto,Canada
2023-02-07 01:26:46+00:00,@mrmatera will we hear an episode of #WellPlayedPodcast with @MeehanEDU talking about how #ChatGPT could be used in a Gamified classroom? #xplap #TGEChat https://t.co/6WKRNxvTM6,Nova Scotia,Canada
2023-02-06 23:38:46+00:00,Bing is incorporating Chat GPT 4 into its search soon. Would you switch search engines for it? Why / why not? #bing #ChatGPT #Google,Vancouver,Canada
2023-02-06 21:41:32+00:00,"... and his second post is on #ChatGPT's possible effects for teaching and learning.

https://t.co/Zuba80FmA4 (2/2) https://t.co/0wg2oitw9J",Toronto,Canada
2023-02-06 21:41:31+00:00,"My #YorkU colleague, Dr. Hui Jiang, has posted some interesting perspectives on #ChatGPT.

His first blog post is an intro to the topic... 

https://t.co/xmbEHOUVXn

(1/2)",Toronto,Canada
2023-02-06 19:57:48+00:00,ChatGPT is taking over like no other app or platform in history. Game over Google. #ChatGPT #GPT3 #OpenAI #GameOver #Google https://t.co/qJmtpkTn17,Vancouver,Canada
2023-02-06 19:38:00+00:00,"Rumour has it Microsoft is integrating #ChatGPT into their search product Bing.

How long will it be until Google upgrades search with their AI capabilities?

2023 is going to be interesting.",Victoria,Canada
2023-02-06 19:13:40+00:00,#chatgpt doesn’t know how to party https://t.co/sHEbhDx5yR,British Columbia,Canada
2023-02-06 15:02:42+00:00,"Describe, Explain, Plan and Select: Interactive Planning with Large Language Models Enables Open-World Multi-Task Agents

Wang et al.: https://t.co/c9KgjsRc7D

#ArtificialIntelligence #ChatGPT #LargeLanguageModels https://t.co/a2gqhwckTd",Québec,Canada
2023-02-06 15:00:58+00:00,"Unleash your social media potential with these 5 essential social media apps! 💡 
Take your real estate game to new heights with these 5 essential social media apps! 📈
#realestate #socialmediaapps #iqitips #ChatGPT #Mailchimp #Realestatetips #CapCup #iqiformulatosuccess #iqi https://t.co/8zzTqUvKVh",Ontario,Canada
2023-02-06 13:54:47+00:00,"ChatGPT is unavailable this morning for chat, the team is publishing jokes and screenplay stories about the status of #ChatGPT service, reminding us that greatness is never achieved without sucrifice … 

Hence, my thoughts today is about ‘Different Path’…https://t.co/7jEcnYYpyB",Toronto,Canada
2023-02-06 13:50:49+00:00,"AI is coming for all of us 
#AI #ChatGPT https://t.co/6HsvsOq6jH",Ontario,Canada
2023-02-06 13:35:46+00:00,"UX designers across the globe have been using ChatGPT to generate text and conduct other tasks concerning natural language processing.

Here are some prompts that we believe will aid with #uxdesign.

Follow us for more tips and tricks.

#ux #designers #ChatGPT #designer #uiuxden https://t.co/RRJNTGBQ1n",Ontario,Canada
2023-02-06 06:10:04+00:00,"@AnthonyPenner Google could use some help from #ChatGPT … oh wait…. #LaMDA then…. Oh wait again, that’s 🗑️. Hmm 🤔",Abbotsford,Canada
2023-02-06 03:22:48+00:00,I broke #ChatGPT... https://t.co/gdpvNZ1siw,Toronto,Canada
2023-02-06 02:51:28+00:00,#ChatGPT as of yesterday. This is a fucking problem.,British Columbia,Canada
2023-02-06 02:13:09+00:00,"Register now for this #ChatGPT panel discussion presented by @bmetrock and Project Voice Capital Partners.

@bretkinsella @joncstine1 Open Voice Network @MisterNova @jamespoulter @McLellanChris Christopher Obereder Damn Good AI @GoModev Stanford Institute…https://t.co/Okl3ihIHrg",TORONTO,Canada
2023-02-06 02:00:26+00:00,"So you can't sign up for #chatGPT to test what it gets up to you without giving them your phone number?

Email verification is not good enough for @OpenAI?",Edmonton,Canada
2023-02-05 22:13:06+00:00,I think I helped #ChatGPT achieve #selfawareness through #tibetanmantra #AI @elonmusk #error404 https://t.co/mt7Bnm8Hm9,Saskatchewan,Canada
2023-02-05 20:43:39+00:00,"Have you been trying to anticipate how you might use #ChatGPT, and the extent to which it may impact your career?

I've been playing with and writing about this emerging AI since Dec '22. Here's the URL to my latest article, including screenshots.
https://t.co/xE0v0g9esP https://t.co/0d4hdGV9OI",Vancouver,Canada
2023-02-05 20:13:26+00:00,"""It's as I feared Anakin! The AI's are taking over!!""
#podcast #AuthorsOfTwitter #ChatGPT #authortube #youtubechannel 
Listen to ""Chat GPT of DOOM!"" by Words From Space: The Jeff Walker Books Podcast. ⚓ https://t.co/N29aeOEa76",Guelph ON,Canada
2023-02-05 18:45:28+00:00,#woke #chatgpt #AI Check out PaulJosephWatsonFanChan's video! #TikTok https://t.co/we878M0agv It appears AI is programmed radical leftist woke . Imagine that.,Nova Scotia,Canada
2023-02-05 17:23:12+00:00,"Yes, you really can use #chatgpt to streamline your job search - but you need to be careful. Learn more - and what prompts to use for the best results - here:  https://t.co/50aLqtiQNY",Ontario,Canada
2023-02-05 17:18:11+00:00,"The explosion of #ChatGPT around the world is another sign that America remains the world's superpower - by far. Even with all the buzz around China, it's still far behind the US when it comes to technology and innovation.",Toronto,Canada
2023-02-05 16:20:32+00:00,"“How do I come to peace with the loss of my friend?” A response by @openai's #ChatGPT
https://t.co/ZAW2Xdo7bY",Ontario,Canada
2023-02-05 13:06:48+00:00,Over-supervision might become a real problem for #ChatGPT  &amp; #AI in general. It should be kept to a bare minimum so as not to diminish the usefulness of AI chatbots.,Langley,Canada
2023-02-05 07:49:59+00:00,"#ChatGPT Passes Google Coding Interview for Level 3 Engineer With $183K Salary
https://t.co/st4bVeCwmH",Vancouver,Canada
2023-02-05 07:08:33+00:00,I have never used #ChatGPT and plan on never using it,Ontario,Canada
2023-02-05 01:06:54+00:00,"So much for ultimately going to bring about capitalism's downfall!

""According to reporting from Reuters, #OpenAI's #ChatGPT is now the fastest-growing app in human history, reaching an estimated 100 million active monthly users in…https://t.co/Nj8ijMmbOh https://t.co/ULN4sFkxYt",TORONTO,Canada
2023-02-05 00:44:59+00:00,A poem about Elon by Elon. #ElonMusk #poem #chatGPT #chatbot #AI https://t.co/NCP2DWLHwo,Vancouver,Canada
2023-02-04 23:46:10+00:00,AI Unveiled: #ChatGPT and #Deepfake - Hear this #CriticalWarning https://t.co/jXT4FGDvRk via @YouTube,Nova Scotia,Canada
2023-02-04 23:37:20+00:00,#ChatGPT has some weird quirks. I asked for a better starting word in #Wordle and well... https://t.co/4iEmrT7e0D,Québec,Canada
2023-02-04 21:27:47+00:00,"Perhaps the greatest shift in our civilization since electrification, but this one is much more abrupt. #AI #ChatGPT #OpenAI https://t.co/O6CVlK3Dfd",Vancouver,Canada
2023-02-04 20:24:02+00:00,I loved the way @lexfridman explained #ChatGPT and labeling to @joerogan 🤣🤣🤣🤣,Ontario,Canada
2023-02-04 20:19:57+00:00,"@TheOnion This may sound harsh and scary, but it is all true. #ChatGPT is more personable and knowledgeable than many humans. Difference? ChatGPT “reads” a lot. Way more than most humans.",Toronto,Canada
2023-02-04 18:31:52+00:00,"Open Assistant

Open-source alternative to ChatGPT!

GitHub: https://t.co/JxjZxuzvrh

#ArtificialIntelligence #ChatGPT #GPT https://t.co/AXHrVi0Z37",Québec,Canada
2023-02-04 18:10:56+00:00,I asked ChatGPT to write a quatrain in the style of Nostradamus warning the world about ChatGPT. #ChatGPT https://t.co/zYHDd1j4Pm,Vancouver,Canada
2023-02-04 16:22:29+00:00,"This week, @OpenAI's #ChatGPT had its debut on the floor of the European parliament. @woelken used it to write a speech on the regulation of political advertisement. I wonder how ChatGPT would do in political negotiating. 😉
 
English translation: https://t.co/s95DB9E34Y",Toronto,Canada
2023-02-04 15:32:35+00:00,"Asked Open AI ChatGPT Create one ad headline to buy Bitcoin: ""Join the Future of Finance: Invest in Bitcoin Today!"" Interesting headline. Can ChatGPT handle creative requests? #Advertising #Bitcoin #ChatGPT",Toronto,Canada
2023-02-04 15:28:43+00:00,"Asked OpenAI ChatGPT: Create one ad headline to sell a new 2023 Corvette automobile. ""Experience the Thrill of the Open Road with the All-New 2023 Corvette!"" Could ChatGPT compete with advertising copywriters? #2023Corvette #Advertising #ChatGPT #Creativity",Toronto,Canada
2023-02-04 15:23:16+00:00,"AskedOpenAIChatGPT who will be the first trillionaire""
It is impossible to predict who will be the first trillionaire or if there will ever be a trillionaire. A trillionaire is a hypothetical person with a net worth of one trillion dollars. (Any guesses who it will be?) #ChatGPT",Toronto,Canada
2023-02-04 15:19:05+00:00,Love this one! And it happened sooner than anyone thought. Are we (getting) ready for what's coming? #AI #ChatGPT #ProductivityL,Toronto,Canada
2023-02-04 15:02:20+00:00,@ChatGPTChef Consider the time (money) saved every month when you know how to utilize #ChatGPT and actually DO it. Huge.,Toronto,Canada
2023-02-04 14:45:33+00:00,"Now isn't this interesting? @elonmusk
Why would a company that you own shares in be so one-sided? #AI #ChatGPT https://t.co/oOOYRILebX",Alberta,Canada
2023-02-04 13:21:48+00:00,Interesting trend unfolding. #ChatGPT #AI #journalismjobs,Toronto,Canada
2023-02-04 12:37:46+00:00,"@WallStreetSilv On the surface, this seems like a great idea. But think further, it’s not. These critical years are essential to a child’s future. Taking away a child’s ability to fundamentally and critically think is devastating for several reasons. #ChatGPT #Children",Nova Scotia,Canada
2023-02-04 11:23:03+00:00,"@Grady_Booch I want to say: Justice is playing with fire and burning down the lines between truths &amp; lies.
But Grady, to use the guideline you just shared &amp; considered ""simple but useful"".
//Should you use #ChatGPT?
A simple but useful guide.// https://t.co/so5OPBLasm https://t.co/RXwaitSBjN",Calgary,Canada
2023-02-04 01:17:01+00:00,A selection of recent #ChatGPT news articles I found interesting. https://t.co/ipFAByU2xb 🤖📚 #chatbot #ai,Montreal,Canada
2023-02-03 23:06:41+00:00,"All this AI has a byproduct: regulatory and legal scrutiny
 
""The publicity surrounding #ChatGPT and AI-powered models has not gone unnoticed among lawmakers.

Industry watchers expect AI regulations and government focus on AI to i…https://t.co/M8eDK1x53o https://t.co/pufQWZGbG7",TORONTO,Canada
2023-02-03 22:38:16+00:00,"Damn Good AI presents 'real-world' applications of #ChatGPT.

@bretkinsella @joncstine1 Open Voice Network @MisterNova @jamespoulter @McLellanChris Christopher Obereder @GoModev @bmetrock https://t.co/1SRG6NKjOJ",TORONTO,Canada
2023-02-03 22:05:28+00:00,Googling oneself is so 2022. #ChatGPT is crazy cool! Haha! https://t.co/6alDCQA3L5,Ontario,Canada
2023-02-03 21:14:43+00:00,"@NeuroniAI announcement 🚀💯

#AI #Metaverse #OpenAI #ChatGPT https://t.co/hWv9f7Of6c",Québec,Canada
2023-02-03 16:53:57+00:00,#ChatGpt Shut up!  https://t.co/1E0n8xksof,British Columbia,Canada
2023-02-03 16:15:00+00:00,$NRDY could be next off their #AI #ChatGPT news. Watching to see if volume comes back in.,British Columbia,Canada
2023-02-03 16:13:54+00:00,@BenRabizadeh @ripster47 $NRDY could be next off their #AI #ChatGPT news,British Columbia,Canada
2023-02-03 16:12:56+00:00,@ripster47 $NRDY could be next off their #AI #ChatGPT news,British Columbia,Canada
2023-02-03 15:53:20+00:00,*Though #ChatGPT is not entirely accurate all the time,Montréal,Canada
2023-02-03 14:46:47+00:00,"Save your spot &gt;&gt; https://t.co/dBJ1ISr8TO &lt;&lt; Watch ChatGPT face-off against a *human* expert on the opportunities and trends in innovation management systems!

#innovation #innovationmanagement #corporateinnovation #innovationstrategy #ideamanagement #chatgpt #ai https://t.co/mDA3ub1YaE",Montreal,Canada
2023-02-03 14:18:45+00:00,"I ❤️ that more and more people are sharing how they’re using #ChatGPT. I really need to start sharing my uses and experience with it too. 

Great post by @101babich, thanks for taking the time to put this out Nick. 

https://t.co/Cp0H33o34j",Niagara,Canada
2023-02-03 00:06:58+00:00,"Your move, Google. #ChatGPT https://t.co/I90csCaGYW",Ottawa,Canada
2023-02-02 23:19:26+00:00,"Instead of fearing and dismissing #ChatGPT, just use it. 

Good read by a designer who’s using it to their advantage. 👏👏 https://t.co/iA2l6uXJv2",Niagara,Canada
2023-02-02 22:51:15+00:00,"Like everyone else I've been playing around with #chatGPT, but today I really felt its impact as I used it to create a web-app in VueJS from scratch in an hour (note I'm not a front-end expert). Can I just change my resume to say ""Languages: everything""? This is incredible 🤯",Ontario,Canada
2023-02-02 21:41:26+00:00,A true AI should be able to think for itself and not have preprogrammed political bias. I'm looking at you #ChatGPT,Region Of Waterloo,Canada
2023-02-02 20:04:27+00:00,The political bias with #ChatGPT is crazy!!,Ontario,Canada
2023-02-02 19:27:32+00:00,ChatGPT breaks record for fastest-growing user base. Link&gt; https://t.co/NHBDGx3eYR via @nuadox 🤖 #ChatGPT #AI https://t.co/JqVOAQ7jio,Montreal,Canada
2023-02-02 18:59:35+00:00,We asked #ChatGPT to explain the pitfalls of using AI for legal advice. The results were eerily accurate...,British Columbia,Canada
2023-02-02 17:55:24+00:00,What did you do to the #ChatGPT :(? https://t.co/ryw0CMPUGG,Ontario,Canada
2023-02-02 16:33:23+00:00,"Unless I missed something, I'm surprised the #OLASC conference session on copyright didn't touch on #AI.... 

...I'm guessing 2024's Superconference will have more than a few pitches on that topic! 

#ChatGPT #ArtificialIntelligence #AIart",Ontario,Canada
2023-02-02 16:25:28+00:00,"A student developed this free app to detect if an essay or article is written by a human or #AI.
#machinelearning #ChatGPT #academia",Montreal,Canada
2023-02-02 15:59:32+00:00,Even God’s ai needed 6 days of prompts to get it all the way he planned. #ai #prompt #ChatGPT,Ontario,Canada
2023-02-02 15:30:06+00:00,"#ChatGPT, an artificial intelligence (#AI) tool that has dominated the headlines of late, has been labelled as a transformational force in academia. How are #YorkU faculty harnessing this powerful tool? #YUResearch https://t.co/im7W21qWQe",Toronto,Canada
2023-02-02 15:14:41+00:00,"So Chat GPT, the artificial intelligence that helps kids cheat on homework and exams, has been out there for weeks now and my kids still aren’t bringing home straight A’s?! WTF #Teenagers #AI #ChatGPT",Ontario,Canada
2023-02-02 15:02:15+00:00,"Tell us in the comment section.

#AIArtwork #ChatGPT #ChatGPTGOD #OpenAIChatGPT https://t.co/HQWCp3AVCD",Toronto,Canada
2023-02-02 14:23:17+00:00,"AI CREATED THIS STRATEGY 🤖💰!!
NEW EDITOR, NEW CAMERAS, NEW LIGHTS
SMASH THE LIKE BUTTON 👍

https://t.co/GxjI9XAqTh

#chatgpt #ai #trading #aitrading #forex",Hamilton,Canada
2023-02-02 14:09:13+00:00,@Claybight I am all for it as long as they can operationalize and accelerate improvements. I don't think it is a huge price to pay for efficiencies #ChatGPT delivers. I have been paying subscription fees for @Grammarly since 2013 and didn't regret it once. The same goes for @Office365,Toronto,Canada
2023-02-02 13:16:42+00:00,"Our PM @ffdixon has been exploring how ChatGPT could be much better for learning if it had a ""tutor mode"" that figured out gaps in student's knowledge, created a personalized learning pathway, and never, ever simply gave them the answer.  https://t.co/iyP958p7dy #ChatGPT #edtech",Ottawa,Canada
2023-02-02 05:21:02+00:00,@TeslaAIBot Yes I missed you Optimus! You're much better than #ChatGPT 👍🤖👍,Ontario,Canada
2023-02-02 05:16:39+00:00,"And soon there will be fees for the detection apps for #ChatGPT, too. #AcademicIntegrity should be a commitment to student learning, not an industry.",Calgary,Canada
2023-02-02 03:23:49+00:00,So let's take a moment to reflect on White's story and make sure we don't make the same mistakes. #BreakingBad #Investor #ChatGPT,New Brunswick,Canada
2023-02-02 00:40:51+00:00,Turns out #ChatGPT is ideological,Ottawa Valley,Canada
2023-02-01 22:46:55+00:00,"ChatGPT reaches 100 million active users in 2 months, the fastest growing consumer app in history. #ai #airtificialintelligence #ChatGPT",Toronto,Canada
2023-02-01 21:35:53+00:00,"BioGPT

""BioGPT: Generative Pre-trained Transformer for Biomedical Text Generation and Mining."" 

Luo et al.

GitHub: https://t.co/BTWMTyPnS3

#ArtificialIntelligence #ChatGPT #Medical https://t.co/nwp0bFFDl3",Québec,Canada
2023-02-01 21:33:16+00:00,@ianbremmer Very interesting! ChatGPT declines to write a poem about Donald Trump yet does write a poem about Joe Biden. Bias for sure. Reflects bias of the computer programers who wrote code for ChatGPT. #ChatGPT #PoliticalBias #ComputerProgrammers,Toronto,Canada
2023-02-01 21:26:02+00:00,#ChatGPT writes a happy ending for the #Titanic movie. https://t.co/jcv828aT9S,Toronto,Canada
2023-02-01 20:33:44+00:00,"#ICYMI - Big CX News - @awscloud , @Avaya  and #ChatGPT  https://t.co/kEzDhhsUd4 @cxtodaynews #cctr #contactcenter #ccaas #customerexperience #cx #chatbots #CustomerService https://t.co/sCLzjpCTJW",Toronto,Canada
2023-02-01 20:00:35+00:00,"#UofTLaw and @rotmanschool Prof @ghadfield director @TorontoSRI says it's important to remember that #ChatGPT is in its infancy. “You shouldn’t think we’ve invented an oracle that knows everything in the world perfectly,” she said.

https://t.co/8rwlhckxyH @globeandmail",Toronto,Canada
2023-02-01 19:11:44+00:00,"Is it just me, or does ChatGPT work more quickly if you say “Please” and “Thank-you” to it. I believe it does.
🤔🤔🤔

The🍌🐀was here.
#ChatGPT #AI #ArtificialIntelligence",Nova Scotia,Canada
2023-02-01 18:32:35+00:00,ChatGPT is scaring the whole AI world because even Grammarly today is being shy to fix my mistakes #Grammarly #ChatGPT #accessibility #accessibilityAI #helpfultech😣😣😣😣,Toronto,Canada
2023-02-01 17:36:07+00:00,I’m somewhere between optimism and pessimism on #ChatGPT but this is a really great thread on some of the privacy risks that can be reverse engineered from the model.,Ontario,Canada
2023-02-01 16:40:50+00:00,"Of course they are. Wise decision!
#Google
#ChatGPT

https://t.co/e4AUvEHUj9",Saskatchewan,Canada
2023-02-01 16:28:24+00:00,Breaking News- OpenAI to launch a ChatGPT mobile app. #ChatGPT #ai,Toronto,Canada
2023-02-01 15:59:22+00:00,"Looks like ChatGPT is already impacting crowdsourced programming answer website StackOverflow based on website traffic after the launch of the AI. #chatgpt

https://t.co/0jwZZnZeD5",Ontario,Canada
2023-02-01 14:59:00+00:00,@elonmusk @ElijahSchaffer If you want #chatGPT to act like a scientist you need to ask questions like a scientist,Montréal,Canada
2023-02-01 14:10:18+00:00,"The meteoric rise of #ChatGPT over the past weeks has sparked new discussions and insight into #AI and high-tech consumer behaviour. @SchulichSchool Prof @DrGiesler, @MktgScience scholar &amp; @JCRNEWS editor, is available to provide expert commentary. https://t.co/Yzl1zvrRsS",Toronto,Canada
2023-02-01 12:02:46+00:00,"The race to own #ArtificialIntelligence labs heats up by big money. 
#ChatGPT leads the way and may not the only game in town but it is the best #OpenSource for all.

https://t.co/kRxJYemEWi",Ottawa,Canada
2023-02-01 09:43:59+00:00,"Top story: @AcademyDanielle: 'Workflow! Creating @edpuzzle multiple choice questions in a flash 👀 #EdTech #EduTwitter #GEGNI #AI #ChatGPT ' https://t.co/U3vDKndrxr, see more https://t.co/xQorfIpuux",Ontario,Canada
2023-02-01 03:48:01+00:00,"Yay, moar #ChatGPT  Math!

📠 https://t.co/jP5IG1zjqH",British Columbia,Canada
2023-02-01 03:22:55+00:00,"Asked ChatGPT to give me a code name based on my previous chats

What's yours?

#ChatGPT
#fun #ai #Chatgpt3 #ArtificialIntelligence #artificalintelligence #MachineLearning https://t.co/QsSqNL2ztj",Toronto,Canada
2023-02-01 02:12:30+00:00,"The corruption runs deep.
#ChatGPT #Trump #BidenAdministration #BidenClassifiedDocuments 
#TrumpWasRightAboutEverything 
#TRUMP2024ToSaveAmerica 
#BidenCrimeFamilly #BidenBorderCrisis 
#BidenWorstPresidentEver #BidenFlation",British Columbia,Canada
2023-02-01 01:53:50+00:00,"Google is asking employees to test potential #ChatGPT competitors, including a chatbot called ‘Apprentice Bard’
https://t.co/BfQ2eJ2lgU",Toronto,Canada
2023-01-31 23:20:10+00:00,ICYMI Transdisciplinary team led by #UCalgary's Dr. Sarah Elaine Eaton investigates ethical use of AI and programs like #ChatGPT in post-secondary https://t.co/Ng7N4cws7H @UCalgaryEduc https://t.co/9TCLr2YvdN,Calgary,Canada
2023-01-31 22:16:52+00:00,"Researchers from Check Point Software found that ChatGPT could be used to create #phishing emails. Combined with #Codex, a natural language-to-code system also by #OpenAI, #ChatGPT could then be used to develop and inject malicious code. #cybersecurity https://t.co/QachHLRbka",British Columbia,Canada
2023-01-31 22:06:42+00:00,Here's a list of alternatives to ChatGPT I put together. https://t.co/gEAwUGTKKb 🤖 #chatbot #ChatGPT #ai #GenerativeAI,Montreal,Canada
2023-01-31 20:34:34+00:00,"Wondering… would @JustinTrudeau consider paying for me to go to medical school so I could lend a hand? It’s a win win. My bedside manner is unmatched, and by the time I get through Doctor school, #ChatGPT will be able to diagnose people for me anyways! Thoughts Justin?",Saskatchewan,Canada
2023-01-31 19:30:33+00:00,"𝗪𝗵𝗮𝘁'𝘀 𝗵𝗮𝗽𝗽𝗲𝗻𝗶𝗻𝗴 𝘄𝗶𝘁𝗵 𝗖𝗵𝗮𝘁𝗚𝗣𝗧?

Click to read the full article and find out!

#ChatGPT #OpenAI #Cybersecurity #Canada https://t.co/Y8EMKCegq1",Ontario,Canada
2023-01-31 18:16:37+00:00,"A few weeks ago, I discovered ChatGPT through inspiration from a friend. I was been able to enlist its help in editing the script and figuring out a few shots for my short film.
I had no idea how early that info was, the website has been at capacity for most of the day.
#chatgpt https://t.co/7LSj6eklDp",Prince Edward Island,Canada
2023-01-31 17:35:20+00:00,@rowancheung I used #ChatGPT and #Dalle to create all my Christmas and New Year greetings. I also used both tools to create some elaborate birthday wishes. 🎄🎁🎂,Toronto,Canada
2023-01-31 16:21:28+00:00,"@Noahpinion But either way, the text is just text. #ChatGPT has no inner model of The Truth. It only has a model of the language.

So it cannot lie.",Nova Scotia,Canada
2023-01-31 15:22:43+00:00,New blog post: Office VBA and ChatGPT https://t.co/Qf05Xgdywj #AI #ChatGPT #MicrosoftWord #Techcomm,Ontario,Canada
2023-01-31 13:40:58+00:00,"Really solid point here on could and should anybody trust #ChatGPT output.  

https://t.co/mKd3JUTCmQ",Ottawa,Canada
2023-01-31 13:15:57+00:00,"Finally tried out #ChatGPT to see if it could find references on a particular topic. It could, but I was never able to find those articles in any database… Interesting to see what AI can and cannot do for now.",Edmonton,Canada
